68,1972.0,395.5,BottleCapFaceDown
68,1098.0,876.0,BottleCapFaceUp
68,766.0,1237.5,BottleCapFaceDown
68,1605.0,945.0,BottleCapFaceUp
68,1744.5,748.5,BottleCapFaceDown
68,1376.5,832.5,BottleCapDeformed
