79,2251.0,415.0,BottleCapFaceDown
79,925.0,688.0,BottleCapFaceDown
79,1424.0,706.0,BottleCapFaceDown
79,1579.5,708.5,BottleCapFaceDown
79,1367.0,1000.5,BottleCapFaceUp
79,1134.0,725.0,BottleCapFaceUp
